2024-06-21 08:29:49.017487,-1.364,-18.20928138792405,3555.020086959,54.67713069
2024-06-21 08:29:54.023050,-1.364,-18.20928138792405,3555.020086959,55.52519286
2024-06-21 08:29:59.030127,-1.364,-18.20928138792405,3555.020086959,55.63586592
2024-06-21 08:30:04.036193,-1.364,-18.20928138792405,3555.020086959,55.68436451
2024-06-21 08:30:09.043702,-1.364,-18.20928138792405,3555.020086959,55.77700682
2024-06-21 08:30:14.046382,-1.364,-18.20928138792405,3555.020086959,55.13350543
2024-06-21 08:30:19.061853,-1.364,-18.20928138792405,3555.020086959,56.16622273
2024-06-21 08:30:24.067961,-1.364,-18.20928138792405,3555.020086959,56.80320001
2024-06-21 08:30:29.084869,-1.364,-18.20928138792405,3555.020086959,56.29772581
2024-06-21 08:30:34.094061,-1.364,-18.20928138792405,3555.020086959,58.27144683
2024-06-21 08:30:39.108185,-1.364,-18.20928138792405,3555.020086959,58.12875845
2024-06-21 08:30:44.118771,-1.364,-20.25528138792405,3555.020086959,57.83685238
2024-06-21 08:30:49.123090,-1.364,-20.25528138792405,3555.020086959,58.05943701
2024-06-21 08:30:54.127697,-1.364,-20.25528138792405,3555.020086959,57.8371662
2024-06-21 08:30:59.136663,-1.364,-20.25528138792405,3555.020086959,57.84680465
2024-06-21 08:31:04.144998,-1.364,-20.25528138792405,3555.020086959,58.22482385
2024-06-21 08:31:09.159124,-1.364,-21.960281387924052,3555.020086959,58.19560337
2024-06-21 08:31:14.175147,-1.364,-29.039441387924125,3555.020086959,59.51711099
2024-06-21 08:31:19.189767,-1.364,-29.039441387924125,3555.020086959,58.85402727
2024-06-21 08:31:24.202445,-1.364,-29.039441387924125,3555.020086959,57.90867502
2024-06-21 08:31:29.215907,-1.364,-29.039441387924125,3555.020086959,57.97022853
2024-06-21 08:31:34.217317,-1.364,-29.039441387924125,3555.020086959,57.98235385
2024-06-21 08:31:39.224302,-1.364,-29.039441387924125,3555.020086959,59.23329096
2024-06-21 08:31:44.230491,-1.364,-29.039441387924125,3555.020086959,56.8712796
2024-06-21 08:31:49.243949,-1.364,-29.039441387924125,3555.020086959,57.54486219
2024-06-21 08:31:54.257503,-1.32,-28.10268521412012,3555.020086959,57.52049476
2024-06-21 08:31:59.271045,-1.32,-28.10268521412012,3555.020086959,57.68704059
2024-06-21 08:32:04.281200,-1.32,-28.10268521412012,3555.020086959,57.60262537
2024-06-21 08:32:09.301571,-1.32,-28.10268521412012,3555.020086959,58.73077506
2024-06-21 08:32:14.315109,-1.32,-28.10268521412012,3555.020086959,58.40454467
2024-06-21 08:32:19.332546,-1.32,-28.10268521412012,3555.020086959,57.62657417
2024-06-21 08:32:24.342090,-1.32,-30.043085214120456,3555.020086959,58.67169034
2024-06-21 08:32:29.348769,-1.32,-30.043085214120456,3555.020086959,58.86392658
2024-06-21 08:32:34.353071,-1.32,-30.043085214120456,3555.020086959,59.21019218
2024-06-21 08:32:39.359030,-1.32,-30.043085214120456,3555.020086959,59.53359367
2024-06-21 08:32:44.366945,-1.32,-30.043085214120456,3555.020086959,59.90452733
2024-06-21 08:32:49.379597,-1.32,-32.973485214120196,3555.020086959,59.60318477
2024-06-21 08:32:54.385195,-1.314,-32.82360573587419,3555.020086959,59.63253238
2024-06-21 08:32:59.390026,-1.314,-32.82360573587419,3555.020086959,58.89763071
2024-06-21 08:33:04.391337,-1.314,-32.82360573587419,3555.020086959,56.97952164
2024-06-21 08:33:09.401446,-1.314,-32.82360573587419,3555.020086959,56.72886575
2024-06-21 08:33:14.403761,-1.314,-32.82360573587419,3555.020086959,56.29613221
2024-06-21 08:33:19.417248,-1.314,-32.82360573587419,3555.020086959,53.85665007
2024-06-21 08:33:24.430831,-1.314,-32.82360573587419,3555.020086959,48.56548528
2024-06-21 08:33:29.442469,-1.314,-20.15664573587436,3555.020086959,49.40299576
2024-06-21 08:33:34.458534,-1.214,-18.62265443177433,3555.020086959,50.96319073
2024-06-21 08:33:39.465059,-1.214,-18.62265443177433,3555.020086959,50.71418147
2024-06-21 08:33:44.469953,-1.214,-18.62265443177433,3555.020086959,50.49367038
2024-06-21 08:33:49.485163,-1.214,-18.62265443177433,3555.020086959,50.5268737
2024-06-21 08:33:54.490423,-1.214,-18.246314431774397,3555.020086959,49.87612808
2024-06-21 08:33:59.502330,-1.214,-18.246314431774397,3555.020086959,50.30525823
2024-06-21 08:34:04.507863,-1.214,-18.246314431774397,3555.020086959,49.94253529
2024-06-21 08:34:09.523440,-1.214,-18.246314431774397,3555.020086959,49.49791606
2024-06-21 08:34:14.533778,-1.214,-18.246314431774397,3555.020086959,49.22926436
2024-06-21 08:34:19.540378,-1.214,-18.246314431774397,3555.020086959,48.46203983
2024-06-21 08:34:24.558181,-1.214,-19.642414431773954,3555.020086959,48.3759961
2024-06-21 08:34:29.560309,-1.214,-19.642414431773954,3555.020086959,46.90020213
2024-06-21 08:34:34.569243,-1.214,-19.642414431773954,3555.020086959,45.94898966
2024-06-21 08:34:39.588359,-1.214,-19.642414431773954,3555.020086959,45.69002421
2024-06-21 08:34:44.597713,-1.214,-20.95353443177442,3555.020086959,45.28608033
2024-06-21 08:34:49.602120,-1.214,-20.95353443177442,3555.020086959,45.18343789
2024-06-21 08:34:54.606671,-1.214,-20.95353443177442,3555.020086959,44.73522643
2024-06-21 08:34:59.622657,-1.214,-20.95353443177442,3555.020086959,42.61822957
2024-06-21 08:35:04.625495,-1.169,-20.176838344929404,3555.020086959,42.1514656
2024-06-21 08:35:09.634765,-1.169,-20.176838344929404,3555.020086959,42.56149197
2024-06-21 08:35:14.646431,-1.169,-20.176838344929404,3555.020086959,42.94434304
2024-06-21 08:35:19.666464,-1.169,-20.176838344929404,3555.020086959,42.31319837
2024-06-21 08:35:24.677560,-1.169,-20.176838344929404,3555.020086959,41.19210782
2024-06-21 08:35:29.691188,-1.169,-20.176838344929404,3555.020086959,42.3816786
2024-06-21 08:35:34.697832,-1.169,-21.977098344929363,3555.020086959,42.41072348
2024-06-21 08:35:39.711066,-1.169,-21.977098344929363,3555.020086959,42.56205496
2024-06-21 08:35:44.727922,-1.169,-21.977098344929363,3555.020086959,42.02202761
2024-06-21 08:35:49.757161,-1.169,-21.977098344929363,3555.020086959,41.68288104
2024-06-21 08:35:54.769438,-1.169,-21.977098344929363,3555.020086959,41.26540756
2024-06-21 08:35:59.783109,-1.169,-23.46172834492934,3555.020086959,41.24223481
2024-06-21 08:36:04.785448,-1.125,-22.578652171125327,3555.020086959,39.23431632
2024-06-21 08:36:09.792856,-1.125,-22.578652171125327,3555.020086959,40.49516018
2024-06-21 08:36:14.803772,-1.11,-22.277603475510325,3555.020086959,40.32820313
2024-06-21 08:36:19.811178,-1.11,-22.277603475510325,3555.020086959,38.51566155
2024-06-21 08:36:24.829068,-1.11,-22.277603475510325,3555.020086959,39.07321795
2024-06-21 08:36:29.843440,-1.11,-23.543003475510183,3555.020086959,38.74031226
2024-06-21 08:36:34.864455,-1.11,-23.543003475510183,3555.020086959,38.91765123
2024-06-21 08:36:39.870755,-1.11,-23.543003475510183,3555.020086959,38.14988752
2024-06-21 08:36:44.886901,-1.11,-23.543003475510183,3555.020086959,37.61587039
2024-06-21 08:36:49.896186,-1.11,-23.543003475510183,3555.020086959,37.03151249
2024-06-21 08:36:54.902676,-1.11,-23.543003475510183,3555.020086959,36.19899029
